Key,Source,Context,Changes,English,tchinese
foodBBQPorkRibsAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Tangy BBQ pork ribs.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]酸甜烤豬肋排。
,,,,,
foodBeefChiliAOO,items,Food,,Beef Chili,牛肉辣椒
foodBeefChiliAOOSchematic,items,Food,,Beef Chili Recipe,牛肉辣椒食譜
foodBeefChiliAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Hearty beef chili,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]濃郁的牛肉辣椒
,,,,,
foodBeefwithBroccoliAOO,items,Food,,Beef with Broccoli,牛肉炒花椰菜
foodBeefwithBroccoliAOOSchematic,items,Food,,Beef with Broccoli Recipe,牛肉炒花椰菜食譜
foodBeefwithBroccoliAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Served at Asian restaurants everywhere.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]到處的亞洲餐廳都有供應。
,,,,,
foodBloominOnionAOO,items,Food,,Bloomin' Onion,盛開洋蔥
foodBloominOnionAOOSchematic,items,Food,,Bloomin' Onion Recipe,盛開洋蔥食譜
foodBloominOnionAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Delectable - just don't expect a kiss until you've brushed your teeth.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]美味可口 - 只是在刷牙前別期待有人會親你。
,,,,,
foodCabbageRollsandCoffeeAOO,items,Food,,Cabbage Rolls and Coffee,包心菜捲和咖啡
foodCabbageRollsandCoffeeAOOSchematic,items,Food,,Cabbage Rolls and Coffee Recipe,包心菜捲和咖啡食譜
foodCabbageRollsandCoffeeAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Schmenge Bros Cabbage Rolls and Coffee ... Mmm Mmm Good!,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]施門奇兄弟的包心菜捲和咖啡... 嗯嗯，好吃！
,,,,,
foodCanChickpeasAOO,items,Food,,Chickpeas,鷹嘴豆
foodCanChickpeasAOOSchematic,items,Food,,Chickpeas in a Can Recipe,罐裝鷹嘴豆食譜
"foodCanChickpeasAOODesc ""[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Used as an ingredient in tasty recipies.""",,,,,
,,,,,
foodExoticGrilledSteakTSK_AOO,items,Food,,Exotic Grilled Steak,異國風烤牛排
foodExoticGrilledSteakTSK_AOOSchematic,items,Food,,Exotic Grilled Steak Recipe,異國風烤牛排食譜
foodExoticGrilledSteakTSK_AOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Exotic wild game steak, grilled to perfection.",[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]異國風野味牛排，烤得恰到好處。
,,,,,
,,,,,
foodFalafelAOO,items,Food,,Falafel Plate,法拉費盤
foodFalafelAOOSchematic,items,Food,,Falafel Plate Recipe,法拉費盤食譜
foodFalafelAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Who wants some falafel?,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]誰想要吃法拉費？
,,,,,
foodFingersFriesAOO,items,Food,,Chicken Fingers and Fries,雞柳條和薯條
foodFingersFriesAOOSchematic,items,Food,,Chicken Fingers and Fries Recipe,雞柳條和薯條食譜
foodFingersFriesAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Don't mess with the classics.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]別搞砸經典菜餚。
,,,,,
foodFreshBBQChickenLegsAOO,items,Food,,Fresh BBQ Chicken Legs,新鮮烤雞腿
foodFreshBBQChickenLegsAOOSchematic,items,Food,,BBQ Chicken Legs Recipe,烤雞腿食譜
foodFreshBBQChickenLegsAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Look at those saucy legs!,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]看看那些多汁的腿！
,,,,,
foodFreshBaconMeatloafAOO,items,Food,,Fresh Bacon Meatloaf,新鮮培根肉餡麵包
foodFreshBaconMeatloafAOOSchematic,items,Food,,Bacon Meatloaf Recipe,培根肉餡麵包食譜
foodFreshBaconMeatloafAOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]It's meatloaf, with BACON! What could be better?",[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]這是肉餡麵包，加上培根！還有什麼比這更好的？
,,,,,
foodFreshBakedChickenBreastAOO,items,Food,,Fresh-Baked Chicken Breast,新鮮烤雞胸肉
foodFreshBakedChickenBreastAOOSchematic,items,Food,,Fresh-Baked Chicken Breast Recipe,新鮮烤雞胸肉食譜
foodFreshBakedChickenBreastAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Baked chicken breast - so juicy.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]烤雞胸肉 - 非常多汁。
,,,,,
foodFreshCheeseBurgerAOO,items,Food,,Fresh Cheeseburger,新鮮起司漢堡
foodFreshCheeseBurgerAOOSchematic,items,Food,,Cheeseburger Recipe,起司漢堡食譜
foodFreshCheeseBurgerAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]An American favorite!,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]美國人的最愛！
,,,,,
foodFreshHoneyGlazedHamAOO,items,Food,,Fresh Honey-Glazed Ham,新鮮蜂蜜烤火腿
foodFreshHoneyGlazedHamAOOSchematic,items,Food,,Honey-Glazed Ham Recipe,蜂蜜烤火腿食譜
foodFreshHoneyGlazedHamAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]The main course of a delicious feast.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]美味盛宴的主菜。
,,,,,
foodFreshKobeBeefAOO,items,Food,,Fresh Kobe Beef,新鮮神戶牛肉
foodFreshKobeBeefAOOSchematic,items,Food,,Kobe Beef Recipe,神戶牛肉食譜
foodFreshKobeBeefAOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]It doesn't get any beefier than this, folks!",[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]各位，沒有比這更棒的牛肉了！
,,,,,
foodFreshSmokedSausageAOO,items,Food,,Fresh Smoked Sausage,新鮮煙燻香腸
foodFreshSmokedSausageAOOSchematic,items,Food,,Smoked Sausage Recipe,煙燻香腸食譜
foodFreshSmokedSausageAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Smoked to perfection!,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]煙燻得恰到好處！
,,,,,
foodFriedRiceAOO,items,Food,,Fried Rice,炒飯
foodFriedRiceAOOSchematic,items,Food,,Fried Rice Recipe,炒飯食譜
foodFriedRiceAOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]A quick and easy, yet tasty, meal.",[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]快速簡單，卻美味的一餐。
,,,,,
foodGrilledSteakAOO,items,Food,,Griled Steak,烤牛排
foodGrilledSteakAOOSchematic,items,Food,,Grilled Steak Recipe,烤牛排食譜
foodGrilledSteakAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Juicy steak grilled just the way you love it.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]多汁的牛排，烤成你最喜歡的樣子。
,,,,,
foodJalapenoPoppersAOO,items,Food,,Jalapeno Poppers,墨西哥辣椒
foodJalapenoPoppersAOOSchematic,items,Food,,Jalapeno Poppers Recipe,墨西哥辣椒食譜
foodJalapenoPoppersAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Live coals are cooler than these guys. Be sure to have those drinks nearby!,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]這些傢伙比活炭還酷。一定要在附近放好飲料！
,,,,,
foodJamTSK_AOO,items,Food,New,Fruit Jam,水果醬
foodJamTSK_AOOSchematic,items,Food,,Homemade Fruit Jam Recipe,自製水果醬食譜
foodJamTSK_AOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Oh, jam!",[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]喔，果醬！
,,,,,
foodJamHotTSK_AOO,items,Food,New,Fruit Jam (Hot),水果醬（辣）
foodJamHotTSK_AOOSchematic,items,Food,,Jam (Hot) Recipe,果醬（辣）食譜
foodJamHotTSK_AOODesc,items,Food,New,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Very freshly made fruit jam. Place in a fridge to cool before eating.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]非常新鮮的水果醬。在食用前放入冰箱冷卻。
,,,,,
foodPBnJ_TSK_AOO,items,Food,New,PB&J,花生醬果醬三明治
foodPBnJ_TSK_AOOSchematic,items,Food,,PB&J Recipe,花生醬果醬三明治食譜
foodPBnJ_TSK_AOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]With or without the crust, still a childhood favorite.",[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]無論有沒有吐司邊，都是童年最愛。
,,,,,
foodPizzaAOO,items,Food,,Pizza,披薩
foodPizzaAOOSchematic,items,Food,,Pizza Recipe,披薩食譜
foodPizzaAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]A different kind of pie. Save me a slice!,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]一種不同的派。幫我留一片！
,,,,,
foodSmokedChickenTSK_AOO,items,Food,New,Smoked Chicken,煙燻雞肉
foodSmokedChickenTSK_AOOSchematic,items,Item,New,Smoked Chicken Recipe,煙燻雞肉食譜
foodSmokedChickenTSK_AOODesc,items,Food,New,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Succulent smoked chicken,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]多汁的煙燻雞肉
,,,,,
foodSmokedFishTSK_AOO,items,Food,New,Smoked Fish,煙燻魚
foodSmokedFishTSK_AOOSchematic,items,Item,New,Smoked Fish Recipe,煙燻魚食譜
foodSmokedFishTSK_AOODesc,items,Food,New,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Smoked fish - my personal favorite is teriyaki smoked salmon.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]煙燻魚 - 我個人最喜歡的是照燒煙燻鮭魚。
,,,,,
foodSpaghettiandaMeataBallsAOO,items,Food,,Spaghetti and Meatballs,義大利麵和肉丸
foodSpaghettiandaMeataBallsAOOSchematic,items,Food,,Spaghetti and Meatballs Recipe,義大利麵和肉丸食譜
foodSpaghettiandaMeataBallsAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Spaghetti and-a Meat-a Balls! Fills you up and-a warms your soul!,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]義大利麵和肉丸！讓你飽足又溫暖你的靈魂！
,,,,,
foodSpicyHotWingsAOO,items,Food,,Spicy Hot Wings,辣雞翅
foodSpicyHotWingsAOOSchematic,items,Food,,Spicy Hot Wings Recipe,辣雞翅食譜
foodSpicyHotWingsAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Buffalo wings - trivia not included.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]水牛城雞翅 - 不含瑣事。
,,,,,
,,,,,
foodApplePieAOO,items,Food,,Apple Pie,蘋果派
foodApplePieAOOSchematic,items,Food,,Apple Pie Recipe,蘋果派食譜
foodApplePieAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]A perfectly-baked apple pie. Delicious!,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]完美烘烤的蘋果派。美味！
foodBananaCreamPieAOO,items,Food,,Banana Cream Pie,香蕉奶油派
foodBananaCreamPieAOOSchematic,items,Food,,Banana Cream Pie Recipe,香蕉奶油派食譜
,,,,,
foodBananaCreamPieAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]A light and delightful pie.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]輕盈可口的派。
,,,,,
foodBananaSplitTSK_AOO,items,Food,New,Banana Split,香蕉船
foodBananaSplitTSK_AOOSchematic,items,Food,,Banana Split Recipe,香蕉船食譜
foodBananaSplitTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Why was the ice cream lonely? Because the banana split.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]為什麼冰淇淋很孤單？因為香蕉船。
,,,,,
foodBlueberryFrozenYogurtTSK_AOO,items,Food,New,Blueberry Frozen Yogurt,藍莓冷凍優格
foodBlueberryFrozenYogurtTSK_AOOSchematic,items,Food,,Blueberry Frozen Yogurt Recipe,藍莓冷凍優格食譜
foodBlueberryFrozenYogurtTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Frozen yogurt made with fresh blueberries.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]用新鮮藍莓製成的冷凍優格。
,,,,,
foodBlueberryIceCreamTSK_AOO,items,Food,New,Blueberry Ice Cream,藍莓冰淇淋
foodBlueberryIceCreamTSK_AOOSchematic,items,Food,,Blueberry Ice Cream Recipe,藍莓冰淇淋食譜
foodBlueberryIceCreamTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Homemade ice cream made with fresh blueberries.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]用新鮮藍莓製成的自製冰淇淋。
,,,,,
foodBlueRaspberrySnoConeTSK_AOO,items,Food,New,Raspberry Shaved Ice,覆盆子刨冰
foodBlueRaspberrySnoConeTSK_AOOSchematic,items,Food,,Raspberry Shaved Ice Recipe,覆盆子刨冰食譜
foodBlueRaspberrySnoConeTSK_AOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Ice, with some raspberry flavoring. About what you'd expect, really.",[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]冰，帶有一些覆盆子風味。你真的會期待什麼。
,,,,,
foodCherryPieAOO,items,Food,,She's My Cherry Pie,她是我的櫻桃派
foodCherryPieAOOSchematic,items,Food,,Cherry Pie Recipe,櫻桃派食譜
foodCherryPieAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Baked to perfection and ready to eat.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]烤至完美，準備食用。
,,,,,
foodCherrySnoConeTSK_AOO,items,Food,New,Cherry Shaved Ice,櫻桃刨冰
foodCherrySnoConeTSK_AOOSchematic,items,Food,,Cherry Shaved Ice Recipe,櫻桃刨冰食譜
foodCherrySnoConeTSK_AOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Ice, with some cherry flavoring. About what you'd expect, really.",[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]冰，帶有一些櫻桃風味。你真的會期待什麼。
,,,,,
foodChocolateBarTSK_AOO,items,Food,,Chocolate Bar,巧克力棒
foodChocolateBarTSK_AOOSchematic,items,Food,,Chocolate Bar Recipe,巧克力棒食譜
foodChocolateBarTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Chocolate makes everything better - even the end of the world as you know it.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]巧克力讓一切變得更好 - 即使是世界末日，你也是如此。
,,,,,
foodChocolateCakeTSK_AOO,items,Food,New,Chocolate Cake,巧克力蛋糕
foodChocolateCakeTSK_AOOSchematic,items,Food,,Chocolate Cake Recipe,巧克力蛋糕食譜
foodChocolateCakeTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]A decadent chocolate cake.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]頹廢的巧克力蛋糕。
,,,,,
foodChocolateChipCookieTSK_AOO,items,Food,New,Chocolate Chip Cookies,巧克力碎餅乾
foodChocolateChipCookieTSK_AOOSchematic,items,Food,,Chocolate Chip Cookies Recipe,巧克力碎餅乾食譜
foodChocolateChipCookieTSK_AOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Chocolate chip cookies. Yes, they are chocolate chips, not raisins. Go on, take a bite! Made from Real GirlScouts!",[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]巧克力碎餅乾。是的，它們是巧克力碎，不是葡萄乾。繼續，咬一口！由真正的女童軍製作！
,,,,,
foodCCCDIceCreamTSK_AOO,items,Food,New,Chocolate Chip Cookie Dough Ice Cream,巧克力碎餅乾麵團冰淇淋
foodCCCDIceCreamTSK_AOOSchematic,items,Food,,Chocolate Chip Cookie Dough Ice Cream Recipe,巧克力碎餅乾麵團冰淇淋食譜
foodCCCDIceCreamTSK_AOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Otherwise known as CCCDIC, because even the name is a mouthful!",[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]也被稱為 CCCDIC，因為連名字都很長！
,,,,,
foodChocolateIceCreamTSK_AOO,items,Food,New,Chocolate Ice Cream,巧克力冰淇淋
foodChocolateIceCreamTSK_AOOSchematic,items,Food,,Chocolate Ice Cream Recipe,巧克力冰淇淋食譜
foodChocolateIceCreamTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Homemade chocolate ice cream.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]自製巧克力冰淇淋。
,,,,,
foodChocolateFrozenYogurtTSK_AOO,items,Food,New,Chocolate Frozen Yogurt,巧克力冷凍優格
foodChocolateFrozenYogurtTSK_AOOSchematic,items,Food,,Chocolate Frozen Yogurt Recipe,巧克力冷凍優格食譜
foodChocolateFrozenYogurtTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Homemade chocolate frozen yogurt.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]自製巧克力冷凍優格。
,,,,,
foodChocolateMousseTSK_AOO,items,Food,New,Chocolate Mousse,巧克力慕斯
foodChocolateMousseTSK_AOOSchematic,items,Food,,Chocolate Mousse Recipe,巧克力慕斯食譜
foodChocolateMousseTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Light and fluffy raspberry mousse.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]輕盈蓬鬆的覆盆子慕斯。
,,,,,
foodCoconutCreamPieAOO,items,Food,,Coconut Cream Pie,椰奶派
foodCoconutCreamPieAOOSchematic,items,Food,,Coconut Cream Pie Recipe,椰奶派食譜
foodCoconutCreamPieAOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Tastes like the tropics!,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]嚐起來像熱帶水果！
,,,,,
foodCoconutFrozenYogurtTSK_AOO,items,Food,New,Coconut Frozen Yogurt,椰子冷凍優格
foodCoconutFrozenYogurtTSK_AOOSchematic,items,Food,,Coconut Frozen Yogurt Recipe,椰子冷凍優格食譜
foodCoconutFrozenYogurtTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Frozen yogurt made with fresh coconut.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]用新鮮椰子製成的冷凍優格。
,,,,,
foodCoconutIceCreamTSK_AOO,items,Food,New,Coconut Ice Cream,椰子冰淇淋
foodCoconutIceCreamTSK_AOOSchematic,items,Food,,Coconut Ice Cream Recipe,椰子冰淇淋食譜
foodCoconutIceCreamTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Ice cream made with fresh coconut.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]用新鮮椰子製成的冰淇淋。
,,,,,
foodCookiesAndMilkTSK_AOO,items,Food,New,Cookies & Milk,餅乾和牛奶
foodCookiesAndMilkTSK_AOOSchematic,items,Food,,Cookies & Milk Recipe,餅乾和牛奶食譜
foodCookiesAndMilkTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]All cookies are better with a tall glass of milk.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]所有餅乾都配上一大杯牛奶會更好。
,,,,,
foodCreamOfTartarTSK_AOO,items,Food,New,Cream of Tartar,酒石酸鉀
foodCreamOfTartarTSK_AOOSchematic,items,Food,,Cream of Tartar Recipe,酒石酸鉀食譜
foodCreamOfTartarTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]An essential ingredient in snickerdoodle cookies.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]肉桂餅乾中不可或缺的成分。
,,,,,
foodDeerTracksFrozenYogurtTSK_AOO,items,Food,New,Deer Tracks Frozen Yogurt,鹿足跡冷凍優格
foodDeerTracksFrozenYogurtTSK_AOOSchematic,items,Food,,Deer Tracks Frozen Yogurt Recipe,鹿足跡冷凍優格食譜
foodDeerTracksFrozenYogurtTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Frozen yogurt with chunks of strawberry and chocolate. Yum!,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]冷凍優格，裡面有草莓和巧克力的塊狀物。好吃！
,,,,,
foodDeerTracksIceCreamTSK_AOO,items,Food,New,Deer Tracks Ice Cream,鹿足跡冰淇淋
foodDeerTracksIceCreamTSK_AOOSchematic,items,Food,,Deer Tracks Ice Cream Recipe,鹿足跡冰淇淋食譜
